"1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","HS4","HS4 ID"
-0.9338261062,-0.9196153953,-0.7760490598,-0.7905420872,-0.8379821518,-0.8231864198,-0.9433097154,-1.1008319414,-1.0240416484,-1.0425041587,-0.8636723424,-0.9018695373,-1.0167644109,-1.0171310137,-0.9934704133,-0.9679385302,-0.9913123603,-0.9750590933,-1.0072570023,-1.0216773653,-0.9458660924,-1.1383356933,-1.2017614169,-1.0696930372,-1.1756112646,"Grapes","0806"
-1.55365198,-1.6899434383,-1.6749530692,-1.6815580564,-1.6304314705,-1.8055934513,-1.831167582,-1.7206719663,-1.4928829262,-1.3807860773,-1.3896788535,-1.4158930179,-1.6136111803,-1.6889160349,-1.6443125275,-1.6884013498,-1.5365741705,-1.4212280432,-1.5172219723,-1.4726664135,-1.6425524429,-1.5582428063,-1.5653448667,-1.5286608117,-1.669881115,"Melons","0807"
-0.3759925967,-0.5675623909,-0.5397166902,-0.5788961766,-0.5679402804,-0.524254649,-0.5737481763,-0.5005721562,-0.6299174177,-0.571518225,-0.4926405158,-0.5775331259,-0.7105424424,-0.7264176047,-0.5945507657,-0.566878003,-0.5022026346,-0.4104856404,-0.4596891687,-0.6573226597,-0.5424676002,-1.0403345277,-1.2412337239,-0.9703698346,-0.9289364644,"Apples and Pears","0808"
-0.5792139345,-0.6644985192,-0.6080938989,-0.6076580323,-0.7246160097,-0.7156504022,-0.7360164293,-0.6955153246,-0.7634615578,-0.77431864,-0.717491505,-0.7267004042,-0.9159098929,-0.6779685631,-0.6431972599,-0.6133350988,-0.824453994,-0.9434414114,-0.8943508875,-0.938847428,-0.9807102981,-1.5808473681,-1.7206638699,-1.5518556582,-1.4693961307,"Pitted Fruits","0809"
-0.9979783001,-0.9860803092,-0.9997456817,-0.9812262299,-1.0138556547,-1.0657493259,-1.0363085365,-1.1617582305,-1.2556478729,-1.2740984604,-1.087406016,-1.0105002237,-1.0761772077,-1.1268942685,-1.1517995152,-1.0692329499,-1.1065694908,-1.1252900645,-1.1192117268,-1.1464444872,-1.0998922082,-1.4162169385,-1.5555969722,-1.5392219096,-1.4576711576,"Other Fruits","0810"
-0.6645561205,-0.6742418801,-0.626471416,-0.529246636,-0.4833469992,-0.5623614128,-0.524845419,-0.6377326051,-0.5899232484,-0.575532777,-0.4780710584,-0.3343853678,-0.2577920674,-0.2434561266,-0.2064033026,-0.232224155,-0.3243488354,-0.2517775353,-0.3013515848,-0.3419044704,-0.3017188449,-0.3685998314,-0.3345944712,-0.4055478104,-0.4330495975,"Frozen Fruits and Nuts","0811"
-1.2360946419,-1.3583338191,-1.3575815198,-1.4379756281,-1.545293041,-1.610620035,-1.5601842005,-1.6327469482,-1.6364713731,-1.6054196035,-1.5574951795,-1.6024886285,-1.3050029751,-1.1114185874,-0.8907117725,-1.0120065934,-1.2100279388,-1.1439919135,-1.1535140719,-1.0410557855,-1.006761513,-1.0910757624,-0.9929346183,-1.0068321488,-1.0588701134,"Dried Fruits","0813"
-2.5801901305,-2.5010587435,-2.5723675,-2.5292344336,-2.5633562792,-2.5757805011,-2.4629750886,-2.47741185,-2.3232748704,-2.2804883337,-2.2660160526,-2.1794370956,-2.0891672686,-2.0452290143,-2.1416220663,-2.0848153403,-2.0038185124,-1.9734235362,-1.987209611,-1.874810511,-1.6644626897,-1.6909994864,-1.6163585877,-1.5984729984,-1.706653755,"Coffee","0901"
-2.3622602515,-2.224950356,-2.3613001626,-2.1440147468,-2.1894128589,-1.965511685,-2.0208410786,-2.0073074771,-2.0622600541,-2.1120013113,-2.198151841,-2.3687948695,-2.2842530039,-2.2624685946,-2.0449159568,-2.0743373922,-1.9436067042,-2.0350646658,-2.0572319591,-2.2451691131,-2.0957447611,-1.8771380006,-2.0316004201,-1.9952345504,-2.0766307822,"Tea","0902"
-1.5888751,-1.5417295686,-1.5527739617,-1.6817484049,-1.7288742833,-1.6701577644,-1.6650506739,-1.6426247327,-1.5360336287,-1.7146452624,-1.7349704164,-1.6457860196,-1.5669318005,-1.8173686535,-1.7350156173,-1.7503806141,-1.7954705857,-1.8153745931,-1.8021968083,-1.6038413252,-1.5945379083,-1.4038571156,-1.5991709053,-1.6361029125,-1.8219811189,"Pepper","0904"
,,,,,,,,,,,,,,,,,,,,,-1.6686641522,-1.6302367331,-1.7264110087,-1.8038795992,"Vanilla","0905"
,,,,,,,,,,,,,,,,,,,,,,-1.4548325976,-1.0456312956,-1.3801995324,"Cinnamon","0906"
,,,,,,,,,,,,,,,,,,,,,,,-1.4106000609,,"Cloves","0907"
,,,,,,,,,,,,,,,-2.0691800976,-2.1056682263,-1.9208575906,-1.6354960629,-1.5836763568,-1.4903569005,-1.3578935996,-1.7151787014,-1.5241801665,-1.7344431877,"Nutmeg, mace and cardamons","0908"
,,,,,,,,,,,,,,-1.4185065521,-1.3198724248,-1.3369906135,-1.3835972591,-1.323887101,-1.1654799486,-1.3514613807,-1.2887363394,-1.1858851957,-1.2435070699,-1.2723628318,"Spice Seeds","0909"
,,-1.695516938,-1.7313518255,-1.7509545391,-1.6537193299,-1.6289155941,-1.5715502133,-1.5826060653,-1.5345552024,-1.4730535546,-1.4624439856,-1.5102456886,-1.3935646308,-1.3101987785,-1.3600016528,-1.3522087002,-1.4199533815,-1.4117052095,-1.3730635986,-1.4161248113,-1.4283303456,-1.5285455222,-1.5823654324,-1.5544560948,"Spices","0910"
-0.316976156,-0.3290886733,-0.6091992061,-0.7131199881,-0.7600631381,-0.6893873794,-0.6382677264,-0.7016797251,-0.7826953031,-0.9318761478,-0.8315148911,-0.8078310394,-0.6399202693,-0.8430261896,-0.7908352202,-0.6855843428,-0.4131420661,-0.5846209923,-0.507623118,-0.3867425382,-0.2933166271,-0.2874047124,-0.2315679846,-0.3021984819,-0.430845599,"Wheat","1001"
-0.1606730152,-0.0971410617,0.012180281,0.2177334675,0.1838280971,0.314798682,0.0839023823,-0.21192567,-0.1955130241,-0.6540516391,-0.04564262,-0.2818093995,0.3317396612,-0.0828520275,-0.1190369727,0.0872385775,-0.1211193782,-0.0685454194,0.0220339962,0.1091738223,-0.0249772223,0.0721824435,0.1475478071,-0.0284893219,-0.1687287595,"Barley","1003"
,,,,,,,,,,,,0.2463024657,-0.1226402882,-0.3152167594,-0.1542235659,0.0719772994,0.269210256,0.0930234389,0.1090909622,-0.0290223604,0.0711958407,0.1385084901,0.0940207581,-0.110013193,"Oats","1004"
-1.538181945,-1.5559589893,-1.7164207728,-1.4945264268,-1.3666158288,-1.2831021044,-1.4605167824,-1.5153071432,-1.5906256485,-1.5144810401,-1.5044589643,-1.2404254505,-1.2582764181,-1.4155012881,-1.3845409886,-1.3867783853,-1.3183979103,-1.3221594733,-1.2738287715,-1.1481304825,-0.9958937414,-1.0384318295,-1.1406499925,-1.077352729,-0.9905345394,"Corn","1005"
-1.7904899154,-2.1354851883,-2.2255567241,-1.8617919851,-1.7367940701,-1.6294557965,-1.5694059361,-1.6268397112,-1.4596891404,-1.4946253338,-1.6466702991,-1.9526699794,-1.8464712433,-1.9501449042,-1.9817697022,-2.09846902,-2.1035201162,-2.0425588151,-1.9183279882,-1.832957115,-2.0205149289,-1.8320504548,-1.727877037,-1.7669478212,-1.814470082,"Rice","1006"
-1.6065085653,-1.7327403444,-1.7395229552,-1.6002819547,-1.7720436789,-1.8144735773,-1.7757680714,-1.7172399422,-1.459143064,-1.568184017,-2.2701054001,-2.3589302038,-2.239707414,-2.5274129596,-2.5386627162,-2.3743491466,-2.5369861662,-2.2975934359,-2.1109391703,-2.0099115597,-2.2010310851,-2.2679381257,-2.2352592963,-1.7548037142,-1.7818447978,"Sorghum","1007"
,,,,,,,,,,,,,-1.360159081,-1.228437248,-1.0603293041,-1.2228763378,-1.2474454563,-1.1953386608,-1.4379477873,-1.6242812883,-1.432281565,-1.3669198535,-1.4194528811,-1.4737380087,"Buckwheat","1008"
-0.8414904983,-0.8446170817,-1.0465068584,-1.1469785234,-1.2944847958,-1.2324374064,-1.293861081,-1.3030965902,-1.5239367608,-1.4738332953,-1.5580729452,-1.5298325216,-1.4698978847,-1.5198996646,-1.5347158529,-1.5523110006,-1.4974818761,-1.4146143977,-1.3117246163,-1.2469624144,-1.3583456431,-1.316780498,-1.4698787323,-1.4411572869,-1.2979688905,"Wheat Flours","1101"
,,,,,,,,,,,,,-1.3645615145,-1.4565657932,-1.38111501,-1.4163613223,-1.3429675064,-1.2440328837,-1.1549063868,-1.3897891217,-1.3610531156,-1.2304774022,-1.0781383838,-1.0868857706,"Cereal Flours","1102"
-0.7190314745,-0.6697939807,-0.6732094511,,,,,,,-1.3486972838,-1.3453768434,-1.3109998845,-1.2189981162,-1.0905748923,-1.1026513258,-0.9873285132,-0.9731183907,-0.9591684033,-1.0154365006,-0.929159554,-0.9716839213,-0.9999468912,-0.9115261056,-0.9282519078,-0.8664197691,"Cereal Meal and Pellets","1103"
-1.2566434622,-1.0708645629,-1.0989891262,,,,,,-0.6127578253,-0.8517117561,-0.9871164994,-0.6097076303,-0.6733213705,-0.7481578602,-0.7746551037,-0.773071809,-0.8704559489,-0.6714656033,-0.581247817,-0.6583525161,-0.7366856268,-0.6751803545,-0.5653257143,-0.4076292485,-0.6806501358,"Processed Cereals","1104"
,,,,,,,,,,,,,,-0.5163413628,-0.1806000724,-0.2869827006,-0.2843204413,-0.3258621481,-0.5717584952,-0.7933778902,-0.4218871132,0.0130964642,0.2787388591,0.5918602728,"Potato Flours","1105"
,,,,,,,,,,,,,,,,,,,,-1.6016226216,-1.5227902613,-1.6008738663,-1.5065750605,-1.6363778688,"Legume Flours","1106"
-0.068733679,0.0231936823,0.0453479301,0.0382580838,0.1723840991,0.1927817845,0.2218716538,0.0944178961,0.1999288945,0.1418911274,0.1133733845,0.197105889,0.2404494557,0.4192125651,0.2690969885,-0.0497033807,-0.1907856923,-0.1566777283,0.022828651,0.1812039675,0.0909383888,-0.1908191243,-0.1023823593,-0.1239483437,-0.0026657818,"Malt","1107"
-0.7137536632,-0.5487370082,-0.6859576316,-0.4451067903,-0.0874059242,-0.1168697089,-0.008242857,-0.1980451733,-0.1993227308,-0.5011945289,-0.5644694789,-0.3452950371,-0.5149677143,-0.4568206255,-0.3114629734,-0.3047020896,-0.6475835461,-0.5450767218,-0.4941030761,-0.5087322899,-0.4840057847,-0.5563084893,-0.3733318058,-0.4626572266,-0.4216209743,"Starches","1108"
,,,,,,,,,,,,0.2812036518,0.4212284865,0.641247887,0.53867693,0.4360096801,0.5051691832,0.508617322,0.7768220781,0.5222205788,0.3840356693,0.5231587359,0.4316452459,0.7523520093,"Wheat Gluten","1109"
-1.1768004524,-1.4551302714,-1.736934043,-1.2381570672,-1.2968584588,-1.2129725586,-0.8863641045,-1.2585361453,-1.1115587017,-1.0172623351,-1.0159182257,-1.0837243072,-1.5911544187,-0.8768661489,-0.9598460724,-0.8071242985,-0.7812344823,-0.7099815352,-0.9692618745,-1.2542646223,-1.1393827211,-1.1563969857,-1.2210915288,-1.2483197295,-1.2058690903,"Soybeans","1201"
-1.7585034579,-1.979121683,-1.9059753656,-1.7762137559,-1.8146948746,-1.9365555661,-1.9878077008,-1.9952101049,-2.0426179684,-1.965218271,-2.0278020098,-2.1341782538,-2.1877226329,-2.2832666115,-2.2906722848,-2.2676148303,-1.9971500208,-2.0872309188,-2.061603366,-2.2552750722,-2.2474030234,-2.1470807096,-2.1034433874,-2.306006487,-2.4783552468,"Ground Nuts","1202"
,,,,,,,,,,,,,-0.7051244815,-0.6918610495,-0.641826043,-0.8811799345,-0.7505756202,-0.6395498112,-0.6308696587,-0.5985631719,-0.8230180102,-0.6942229046,-0.8881808173,-0.856284599,"Linseed","1204"
-0.0056162519,0.1232839196,0.2598685202,0.2837416007,0.2780634261,0.2618012228,0.24491681,0.1974297092,0.2372389033,0.3632228152,0.1164358965,-0.0832813525,-0.1879784397,-0.1721419806,-0.1334251378,0.0597676873,-0.1247904653,-0.0621659638,-0.0375103668,0.0625358958,-0.1637478627,-0.1409916583,-0.0967975165,-0.2736543381,-0.12604744,"Rapeseed","1205"
-0.6668958109,-0.7754667272,-0.9438405182,-0.8775344081,-0.9344968221,-0.6868269911,-0.6157843708,-0.4792021837,-0.4483409855,-0.4919819319,-0.5936373135,-0.666710503,-0.6547978468,-0.6602649715,-0.6417041434,-0.5805378012,-0.4777615468,-0.4303862411,-0.4069348681,-0.5036637745,-0.4960403607,-0.4491187243,-0.5641316634,-0.5442731743,-0.3524626533,"Sunflower Seeds","1206"
-2.2852315391,-2.3214666493,-2.2762071368,-2.1540523946,-2.1249049599,-2.1470137705,-2.1519276499,-2.0713568457,-2.0334444427,-2.0206218948,-2.1225926112,-2.3151357395,-2.2018131135,-2.2510218051,-2.2188298892,-2.239120908,-2.3771459607,-2.3275936371,-2.4673980086,-2.426301695,-2.4130632848,-2.2677206813,-2.2375568791,-2.2948878942,-2.3720616723,"Other Oily Seeds","1207"
,,,,,,,,,,-1.1764887628,-1.3483821963,-1.3022143356,-1.2605654616,-1.083718088,-0.9853830936,-1.2568683035,-1.3532535608,-1.3535270895,-1.3823253524,-1.130098934,-1.0523672168,-1.1477262062,-1.2402526443,-1.0053814827,"Oil Seed Flower","1208"
-0.7850191559,-0.7194807314,-0.8242536756,-1.1643240978,-1.2272982879,-0.9661033532,-0.7968656157,-1.0964022608,-1.140877958,-1.3287644242,-1.0381026721,-0.9111179228,-0.875000883,-1.0599168048,-0.7607783581,-0.9400556285,-0.8844501072,-0.9690277111,-1.0055664953,-0.9780931785,-1.1737848492,-1.1077292395,-0.9828091266,-1.1288393183,-1.1135847776,"Sowing Seeds","1209"
,,,,,,,,,,,,,,-0.0611196999,0.0002395803,,,,,,,-0.0358276318,0.1043005459,0.0230302266,"Hops","1210"
-1.9631266215,-1.8640268987,-1.9734208462,-1.883739172,-1.9545180927,-1.9574345518,-2.0008368549,-1.9776252842,-1.8775421708,-1.9158142418,-2.0357287275,-1.9269330139,-1.8675528946,-1.864207099,-1.8049543238,-1.8827921695,-1.8040290294,-1.8722172681,-2.0937730495,-1.9840729009,-1.9076460542,-1.7878193785,-1.8424537664,-1.8501111909,-1.7845026231,"Perfume Plants","1211"
-1.6536650304,-1.7054003058,-1.7964671458,-1.8216118784,-1.9584465302,-1.9314237556,-1.8680061555,-1.8866797865,-1.9602007391,-1.8612809774,-1.7948317092,-1.7346352618,-1.7871125394,-1.9409893527,-2.0783549172,-1.9782267964,-1.9280749466,-1.9502390981,-1.6758203311,-1.8009907146,-1.8380643089,-1.8109925628,-1.7570164925,-1.7105364508,-1.6701107451,"Locust beans, seaweed, sugar beet, cane, for food","1212"
-0.4435769703,-0.5941165567,-0.3066329086,-0.2381368099,-0.3384613766,-0.593656401,-0.5477927196,-1.0474088695,-1.3309334279,-1.2551033334,-0.8805727701,-0.8997021422,-0.7484289473,-0.9254532865,-0.740896622,-0.5157335463,-1.1275850669,-1.2372880772,-1.3601139386,-1.1705916671,-1.452034033,-1.4699176349,-1.3624626936,-1.4949547146,-1.3809422277,"Forage Crops","1214"
,,,,,,,,,,-1.9626266594,-2.2246758786,-2.3503981085,-2.41433135,-2.4455254142,-2.2359248104,-2.1144671188,-2.2378772586,-2.1283581656,-2.288229094,-2.4378239568,-2.4070718524,-2.2269886868,-2.2615590666,-2.5539297816,"Insect Resins","1301"
-1.1695412361,-1.0797661444,-1.1298581665,-1.1511948575,-1.1395196814,-1.1010012421,-1.1170192778,-0.9311501529,-0.860041152,-0.9005169939,-0.8251083888,-0.7392858681,-0.6899360487,-0.5868073137,-0.5050326534,-0.6024408974,-0.680213011,-1.6579229826,-1.8070625538,-1.5286513242,-1.3197165941,-1.1520373781,-1.2060036214,-0.9590451753,-1.0740727136,"Vegetable Saps","1302"
,,,,,,,,,,,,,,-1.814580465,-1.7362320113,-1.8318906648,-1.9192821924,-2.0456440726,-2.0085179498,-1.969826186,-1.9299370982,-1.9373705427,-1.953363293,-1.7485469626,"Other Vegetable Products","1404"
,,,,,,,,,,,,,,,1.0684067745,1.1445403057,1.0531688878,1.0662592721,1.1160716772,1.1292343973,,,0.9155780415,0.7781231876,"Pig and Poultry Fat","1501"
-0.0680715827,-0.184658842,-0.119088973,-0.6141370459,-0.560489431,-0.8495995116,-0.4544517213,-0.6383488014,-0.3440583332,0.0434964188,-0.2245772291,-0.4065736531,-0.560370726,-0.2531918543,-0.3518043757,-0.5072360505,-0.6412743324,-0.5913908362,-0.462562106,-0.558116476,-0.5930116833,-0.5566477637,-0.6885325077,-0.7435265671,-0.5925489394,"Bovine, Sheep, and Goat Fat","1502"
,,,,,,,,,-0.7673492561,-0.7556097022,-0.6284019988,-1.0399901986,-1.1567710306,-1.2034620789,-1.4948439278,-1.2124665127,-1.3095383887,-1.008014055,-1.1670419687,-1.35550038,-1.3931504574,-1.6171437432,-1.5682321624,-1.7537339985,"Fish Oil","1504"
-0.982437287,-0.8965794852,-0.807479849,-0.6031704756,-0.6378106491,-0.4478302638,-0.8491896947,-0.9263704202,-0.6771145159,-0.8838088376,-0.9431771183,-0.8573577174,-1.1590831612,-0.6842605396,-0.952934481,-1.1281619078,-1.0858633795,-1.0256053551,-0.9415949422,-0.853122949,-0.9716366253,-1.124675914,-1.0282313089,-0.9853216183,-0.8402430755,"Soybean Oil","1507"
-1.1844447376,-1.3067687355,-1.2507587802,-1.1479592485,-1.1441241366,-0.7812966153,-1.0210692958,-0.8034712203,-0.7511945502,-0.8060512246,-0.7470713849,-0.747455604,-0.7039252861,-0.7044221457,-0.7493522725,-0.6678899641,-0.6946713002,-0.7042261084,-0.7622591472,-0.6921583409,-0.6929594833,-0.7253511971,-0.8523586998,-0.7124695731,-0.8216133841,"Pure Olive Oil","1509"
,,,,,,,,,,,,,,,,,,,,,,,-0.8773096062,-0.7349391908,"Olive Oil","1510"
-2.670988473,-2.6463698676,-2.3517447405,-2.1706832482,-1.9780271196,-2.0018995911,-2.0514981772,-2.0994153538,-1.9555451323,-2.0628558199,-2.0858889921,-2.1469381294,-2.1624797582,-2.121509949,-2.3007937626,-2.2099066049,-2.2805924681,-2.2165991232,-2.1476400762,-2.0558686568,-2.1925078474,-2.07338829,-2.1377417939,-2.1168807364,-1.9771594672,"Palm Oil","1511"
-0.5035663568,-0.7150983126,-0.6463481482,-0.940690326,-0.8613285027,-1.0067443162,-1.1034971238,-1.0920083284,-1.1668039411,-1.1361339617,-1.0931937402,-1.1284710733,-1.2323250455,-1.2888912389,-1.2170221749,-1.1381428986,-0.9983619595,-1.2608356324,-1.2785768345,-1.1470503038,-1.3374320225,-1.3306994094,-1.1893943966,-1.1857177097,-0.9843089091,"Seed Oils","1512"
-2.321707479,-2.5875587749,-2.5289960968,-2.4098327309,-2.3694531519,-2.057889273,-1.9391059738,-1.5805347642,-1.5462002993,-1.7877385699,-1.9501588363,-1.7318156722,-1.8100064319,-1.9244279981,-1.8144965075,-1.8077301515,-1.7960796569,-1.5678663077,-1.5280706255,-1.5519036415,-1.6613079221,-1.5853006175,-1.4920152286,-1.2995457145,-1.5222922595,"Coconut Oil","1513"
0.8061245319,0.6364691646,0.9300994289,0.9557022594,0.9518487907,0.1295163833,-0.0386034953,0.2956526732,0.5018045041,0.8392153391,0.7740433858,0.4783850813,0.5806560972,0.4339844096,0.3993278704,0.4274811567,0.4583528154,0.5202697747,0.3776190236,0.1914059674,0.3474870971,0.3154783299,0.3591820737,0.3474164161,0.2431246663,"Rapeseed Oil","1514"
-1.1937617279,-1.4469388129,-1.4053262823,-1.3003946735,-1.1769726479,-0.9685278555,-1.3003860096,-1.2166093639,-1.4304536897,-1.2920237805,-1.5359451686,-1.2988739972,-1.427433767,-1.4533305949,-1.4866056597,-1.3728757733,-1.2143632003,-1.2790501379,-1.1755560906,-1.1268343929,-1.1956742386,-1.2690868806,-1.0878553724,-0.9519729785,-1.0697622143,"Other Pure Vegetable Oils","1515"
-0.3450954007,-0.8550799122,-0.9842602914,-0.8027166353,-0.6515890007,-0.596586085,-0.7322749512,-0.671772395,-0.9406874027,-0.927560556,-1.0607729473,-1.1357486857,-1.1819671797,-1.0899462766,-1.0955322543,-1.1601371795,-1.1480480519,-1.2032884341,-1.1783058451,-1.0883242351,-1.3303305606,-1.3804178795,-1.2542487914,-1.4288856461,-1.403588336,"Other Vegetable Oils","1516"
-0.3417072191,-0.4179323164,-0.4698034577,-0.5385974286,-0.3189371303,-0.3231186712,-0.7537585073,-0.9038704962,-1.0727094183,-0.9342830757,-1.087948115,-0.9844482556,-0.8902054351,-0.9019643306,-0.9762163229,-1.149255671,-1.0176410101,-0.9398344821,-0.8834528512,-1.0019514463,-0.9609634124,-1.011873646,-0.9715312365,-1.0373714203,-0.8210654471,"Margarine","1517"
,,,,,,,,,0.3246483688,0.2783534483,0.4501627009,0.3792514555,0.1107575685,-0.0342501231,0.0305335133,0.4569241724,0.2978627548,0.3832794634,0.1464954771,-0.2489683951,-0.2863193524,-0.4393722326,-0.274054509,-0.1247594917,"Inedible Fats and Oils","1518"
-0.0150338273,-0.4809749625,-0.1848100303,-0.3370170234,0.0056257803,-0.045811126,-0.4985237417,-0.3303699552,-0.1815575956,-0.1873851848,-0.1378030936,0.0112528487,-0.145422883,-0.0606054269,-0.0098843129,0.0498836345,-0.0600909062,-0.0294131513,0.1482872368,0.1352252908,-0.0089165082,0.1059789397,-0.2366248241,-0.4094949058,-0.5733521979,"Stearic Acid","1519"
-1.3933510664,-1.380115979,-1.2979920124,,,,-1.233930036,-1.0885170904,-0.9582759584,-1.2432928825,-1.0502419938,-0.8562300517,-0.6847023264,-0.5100692285,-0.2108083341,-0.114422284,0.1950760228,0.2712848045,0.1902792041,0.0476373271,0.0683956427,0.063122359,0.1617040674,-0.0772377645,-0.1452893895,"Glycerol","1520"
0.0711679797,0.1804098275,0.1852919643,0.2462414453,-0.0227757436,-0.1600202696,-0.1739237202,-0.1583850185,-0.022500236,0.0626354423,0.0487216571,0.2018348961,0.2856473738,0.3067459001,0.204148478,0.1865807199,0.1450806041,0.2203397915,0.2934147437,0.2618082188,0.2393245953,0.2594217792,0.1533427972,0.2299575328,0.2642355358,"Sausages","1601"
-0.3746305362,-0.3409675178,-0.3657678454,-0.2290256155,-0.187064981,-0.18939844,-0.2037327942,-0.1606459978,-0.1583068974,-0.0169948137,-0.0407695297,-0.1392989968,0.0001110894,0.0662697171,0.1752598757,0.1680703577,0.0745647453,-0.0656986794,-0.04468528,-0.0549103417,-0.0673506513,-0.0929705134,0.1305893316,0.0215017491,-0.0577413407,"Other Prepared Meat","1602"
-1.3005812575,-1.2522116348,-1.23480793,-1.3395874705,-1.351983494,-1.3147307886,-1.2909436783,-1.2326921173,-1.3826955405,-1.4818926264,-1.5047670764,-1.5026185606,-1.5302510161,-1.3797364959,-1.3538769326,-1.3325622173,-1.3549764449,-1.3556256615,-1.2716183811,-1.399317246,-1.4044740678,-1.375632991,-1.3872629808,-1.3444553456,-1.3327381423,"Processed Fish","1604"
-1.0860690443,-1.127083883,-1.2408672261,-1.115443801,-1.0754398201,-1.20503464,-1.2241288133,-1.3634646091,-1.3287676528,-1.3233873043,-1.2894883598,-1.3459898677,-1.4034955165,-1.4861996644,-1.3857768363,-1.3993647214,-1.4695104686,-1.0736257604,-1.6018497022,-1.4233805959,-1.2262137498,-1.2590493743,-1.6069439461,-1.6768693403,-1.5928137669,"Processed Crustaceans","1605"
-1.7710070899,-1.8915634928,-1.7981393763,-1.6941275577,-1.7378601892,-1.7667133431,-1.7648881909,-1.7557815458,-1.7149062287,-1.7004174176,-1.6592158143,-1.6455313767,-1.7006175379,-1.7450788921,-1.7971455535,-1.6918766687,-1.5656424678,-1.4883166661,-1.6313879424,-1.5480602055,-1.6512964479,-1.6942342801,-1.632930936,-1.744174033,-1.751407195,"Raw Sugar","1701"
0.7838964669,0.4614184814,0.4680647134,0.3882549869,0.0377374613,-0.1120318133,-0.4770996615,-0.4290554984,-0.403261087,-0.3221704983,-0.2801304216,-0.3842836745,-0.2717823337,-0.2095545458,-0.2082826858,-0.1435459084,-0.2553998092,-0.2253234772,0.0863983359,0.1757628604,0.0616518431,0.0198243044,0.0120992746,-0.0277527018,0.0222667827,"Other Sugars","1702"
-1.5982314131,-1.7426022435,-1.7318718474,-1.6406982703,-1.5102890475,,-1.5885970137,-1.4280258686,-1.4630361039,-1.500339171,-1.453232895,-1.4137402255,-1.4400479963,-1.4481052375,-1.4558776178,-1.4750861104,-1.543181455,-1.3783147597,-1.2653709429,-1.2481938696,-1.163073149,-1.1889495397,-1.426692356,-1.3437512915,-1.4363486069,"Molasses","1703"
-0.4443099339,-0.4564503382,-0.452791621,-0.2917423091,-0.3262803264,-0.53234667,-0.6140996145,-0.7840186654,-0.7511779714,-0.8849168526,-0.9193805368,-0.9063514875,-0.9241112208,-0.9429038073,-0.7727122327,-0.8067999524,-0.7749497866,-0.7401352436,-0.7098549282,-0.6480795212,-0.6112967235,-0.5826192142,-0.6714911332,-0.6934728317,-0.7457804007,"Confectionery Sugar","1704"
-2.6979488867,-2.8509115,-2.7524935129,-3.0098249347,-2.9092736657,-2.9654560255,-2.8723973323,-2.6693579402,-2.6558222481,-2.661694724,-2.8095528241,-2.8629787653,-2.8349326983,-2.848514378,-2.978871221,-3.2080409237,-2.65673749,-2.6377523745,-2.6404369615,-2.6110835867,-2.4557156815,-2.3367943781,-2.2506345454,-2.5153707018,-2.4591091476,"Cocoa Beans","1801"
-1.4710270883,-1.5134438972,-1.4647200832,-1.2538981499,-1.1506541597,-1.5773380217,-1.344833086,-1.238632676,-1.3215678802,-1.2446359256,-1.3734911838,-1.3372927476,-1.0611695649,-1.0048330115,-1.0689802833,-1.1534005313,-0.6658782193,-0.7004798951,-0.710347192,-0.7885257012,-0.3975915338,-0.3699654344,-0.1995027587,-0.3102991106,-0.5995051759,"Cocoa Paste","1803"
-1.6082348361,-1.6424327649,-1.5828403224,-1.495948464,-1.4800503084,-1.4897050587,-1.4164580989,-1.4909740059,-1.3575619068,-1.5156181916,-1.4045401817,-1.2993882086,-1.2372799512,-1.4444822387,-1.4976913497,-1.4625244799,-1.251059071,-1.1758440986,-1.1259350861,-1.2497028628,-1.10570374,-1.0706684694,-1.0610264343,-1.3580413556,-1.0708406287,"Cocoa Butter","1804"
,,,,,,,-0.8516228504,-1.0440752621,-1.1048242829,-1.2732535598,-1.2748393824,-0.9728815576,-1.1130148433,-0.8781410667,-0.721036287,-0.4417007244,-0.4100534562,-0.4912231935,-0.4813371856,-0.4701176667,-0.5747774895,-0.4212406487,-0.826383543,-0.760987881,"Cocoa Powder","1805"
0.5129054064,0.3549532461,0.1220487529,0.1652374065,0.5143761067,0.2456921141,0.2929878736,0.2178151559,0.2922621805,0.224114593,0.2011759203,-0.0282768983,0.0898352946,0.1387477108,0.2614811016,0.1929599463,0.0689166744,0.0238238192,0.0963051091,0.1197186302,0.132044714,0.0184711099,-0.0163889353,-0.0050701292,0.0166106098,"Chocolate","1806"
0.219030209,0.1472918874,0.185714412,0.2088567979,0.3510346286,0.2260740665,0.234186016,0.0083198475,-0.0555686198,0.1078462947,-0.0549265192,-0.260070426,-0.2350077812,-0.2127053037,-0.2162803146,-0.0530244355,-0.1091239,0.0359425624,0.1430347791,0.1414455579,-0.1387014031,-0.2078677572,-0.0118027366,-0.0219671818,-0.0800936398,"Malt Extract","1901"
