"Data Source","World Development Indicators",

"Last Updated Date","2021-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Tuvalu","TUV","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2610.76895166758","2673.78672760578","2719.39326240903","2805.31235097845","3072.07722415847","2906.09622510076","2727.28027178708","2996.5583857818","3459.57796886826","3401.10391444535","3350.87938468241","3374.73482812274","3597.22585919232","3430.46530487719","3333.68312730161","3167.25002441682","3196.30860889881","3365.69518484189","3600.56276978961","3408.57126746868","3281.50217714704","3493.27535059328","3322.3875101275","3440.82054616239","3447.79622607557","3720.30531533443","3787.81664219543","3896.74847292992","3945.56367272662","4274.76316552592","4411.00311573521",
"Tanzania","TZA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1392.22194631427","1374.65150109284","1336.38027751551","1307.67083924932","1286.4887146874","1294.01138638082","1317.55985786958","1331.37312026424","1349.20595444173","1382.10616826971","1409.45396400343","1456.56671853751","1518.09442596802","1574.77760606171","1645.83993957107","1719.7277571198","1781.27761922326","1848.98547778787","1899.48207476561","1943.0408934384","2006.97132607023","2098.27660490188","2128.5289303179","2205.95146041591","2284.96175730033","2354.13898543629","2441.63694514804","2530.603317381","2590.20113826159","2660.42043252302","2635.3358910827",
"Uganda","UGA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","907.761441266983","926.203354555459","926.481882523179","971.471596055164","1001.43042983968","1082.92778362102","1146.37303391535","1170.19995996525","1192.60881137956","1251.51436613024","1252.75213083501","1277.77376626868","1346.39242833853","1388.67260870657","1436.70962588905","1480.0521561082","1588.7750631384","1668.98849734102","1757.97198258706","1819.00118154645","1861.2824578388","1972.31040257869","1983.88037088142","1989.64779218921","2022.29482007632","2054.09044873783","2075.01166590088","2074.65243576542","2121.96781993514","2187.46522731754","2177.59585383955",
"Ukraine","UKR","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15751.7224397433","14396.6327016542","12962.9357046262","11112.6776524117","8606.61350217935","7616.545725959","6915.97830501796","6769.91611543054","6700.90030195724","6750.8408547061","7221.46560780007","7969.42102827251","8467.79599207072","9349.13468844413","10561.0095264702","10957.5582756783","11852.6523644491","12829.03064807","13195.8768378635","11298.3909564957","11778.3136960259","12466.8077918775","12527.465501021","12552.6697613585","12408.95159807","11237.0744571217","11534.6380017777","11871.1236240918","12338.0024454764","12808.7989991273","12377.0172931178",
"Upper middle income","UMC","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6028.66210421076","5953.29299700005","5844.47239848212","5949.3584184053","6009.88311323238","6119.40398855525","6337.6002403175","6593.40675461065","6675.28449119187","6838.45077412464","7211.91528880743","7394.57612459769","7674.17202838504","8049.02233163428","8632.90792881389","9199.64712556695","9911.72791455139","10742.293429465","11326.8051255022","11418.2649450659","12225.7036950793","12924.8758312775","13554.8434018238","14162.6258001388","14668.7604654333","15120.6756229457","15593.0773772366","16246.2893500082","16884.5883949319","17431.022289522","17136.5651162149",
"Uruguay","URY","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10255.7519525639","10543.8866980318","11297.9227556891","11513.2206052067","12261.1915698561","11997.0287796622","12576.0866429137","13555.9780099782","14078.6011346864","13734.8399230983","13422.1768114874","12883.9454958665","11885.7027705521","11990.014074432","12598.2578885302","13536.8289319463","14076.3741162109","14968.5984727999","16002.0957477991","16634.0585339312","17880.8526708884","18750.00720662","19355.680881651","20190.7991796255","20777.2884715361","20783.5778434039","21059.9331736767","21324.8522082655","21348.2152910961","21346.0379900188","20026.0365355299",
"United States","USA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40388.0533675428","39808.8078571555","40643.4444027711","41214.7727783013","42352.6641451455","42974.7054472247","44080.1262645069","45460.9780736827","46947.7902950832","48617.813845659","50064.295238584","50066.1220725931","50467.7043670768","51467.4321612759","52930.4868911743","54287.3611978151","55301.4249557461","55805.6996226994","55204.8396075288","53334.8111836846","54250.2500198956","54692.6353662139","55514.22151935","56146.4711018621","57144.1027694754","58469.5267785792","59040.7814700581","60036.9892140965","61511.3050698405","62555.1588668593","60162.9090399543",
"Uzbekistan","UZB","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3416.72409636232","3328.1897822824","2886.95148028058","2757.17852448315","2562.99390478529","2494.44571307253","2488.79038317283","2569.31038126284","2637.00499570036","2720.90866974844","2786.43037415465","2865.94029463786","2943.57238638311","3032.66631847114","3221.18933336347","3405.21630793091","3614.57737070251","3901.05877041586","4185.55752534968","4446.86360649926","4651.52296182589","4880.8626289269","5164.27422197719","5469.85595252473","5764.49270515263","6086.71574219326","6346.33477752569","6518.8046866066","6755.48097366685","7014.32469877717","6994.16941167262",
"St. Vincent and the Grenadines","VCT","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6547.42576218028","6408.46424458384","6671.57803547837","7119.10979591294","7025.26822014812","7572.01750316938","7673.79955710611","7949.25614524656","8281.15075690455","8509.06805678492","8646.60881641543","8785.82491154096","9323.73968874996","10019.6507560069","10417.0592623203","10666.7385615742","11488.3774203615","11881.8211561654","12082.8922268241","11841.0524274001","11447.4666191785","11393.6794285659","11538.3669141018","11729.4183480537","11845.210383901","11973.4193690941","12163.6049814344","12245.1263378297","12466.4161360546","12484.72871235","12105.3813615785",
"Venezuela, RB","VEN","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"British Virgin Islands","VGB","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1673.24980607452","1736.01408868985","1847.62049296228","1957.64449745938","2091.59934497827","2252.63385618255","2425.52639307655","2587.05521493235","2701.77050841926","2797.78553636303","2954.98290492635","3105.64348185244","3269.87537495935","3462.88022770535","3689.732511349","3931.76536810297","4167.10764825133","4422.28537294526","4628.02965340351","4830.30506933291","5089.41101647328","5352.02208104119","5574.49370451398","5815.17524348444","6098.53914798804","6438.25985369358","6767.77883209752","7155.4431870997","7585.94315504036","8041.17838409676","8200.33186703573",
"Vanuatu","VUT","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2855.90068754794","2864.81888449272","2854.45601218839","2793.24090600737","2965.50403157785","2923.44045020127","2929.46146495156","3017.0525218277","2999.90692532666","2955.68988189499","3068.09586636035","2897.35919137434","2679.92036837371","2724.14443749079","2761.11598347379","2835.92704585306","3002.8590766606","3017.51646792409","3112.33321659655","3129.64502367484","3088.97887864833","3101.32879399466","3046.68582297804","2975.89800382458","2984.60512391773","2915.70045998521","2973.46761331833","3081.83519771335","3093.46154723291","3117.67883228873","2762.791388307",
"World","WLD","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9626.44274091261","9597.67794023453","9599.85019180555","9608.05757995056","9729.49248906457","9886.41506106226","10114.3869887571","10357.1586409798","10467.4700688754","10688.8916033329","11047.7110107386","11158.8308426684","11316.394304944","11592.5459763543","12030.2137516246","12425.1678108111","12903.5587762771","13404.8853410862","13593.7900510883","13338.4643415101","13844.9418588407","14214.8502594275","14492.7347019035","14795.5708131456","15127.6155544794","15461.6761143452","15782.2365572261","16191.1474796435","16584.3158862797","16867.0573021403","16135.4770463024",
"Samoa","WSM","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4055.02749432195","3932.70051069994","3889.49790355204","4009.54742642891","3871.20595804827","4096.50540416435","4361.9912689714","4367.09473195214","4442.96184797635","4520.00159308183","4809.23988502864","5115.42653188038","5306.89933154338","5513.06117998408","5731.99751819906","5932.87563080681","6011.15170139068","6350.10413525965","6371.30904813717","6022.7958753118","6006.38372786996","6206.15463424679","5901.40553922938","5826.67595949956","5785.48798809596","5992.43932095216","6440.79742169426","6480.84540672125","6322.2089973185","6516.52067751809","6295.73184093032",
"Kosovo","XKX","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4715.36135627458","5983.21736134494","5937.24358720373","6288.02928188289","6447.90485802667","6832.28048863762","7082.82197658593","7538.08780389702","7949.24992632033","8169.317727633","8372.09100065499","8663.78970080444","8827.82333633113","9076.32672654509","9214.40621002183","9723.58084202975","10179.9250989092","10530.4816647712","10895.0440028221","11485.9240071233","10776.095247312",
"Yemen, Rep.","YEM","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10296.4408439167","9943.43806857091","9490.97804095823","9375.04997384634","9453.16145444594","9541.17428823094","9761.73895451024","9841.63100992252","9733.51715250615","9819.58949634959","10088.8522469794","10224.0233326686","10469.1890791367","10646.8315142747","10997.0109109346","11434.9152380948","11924.0734129115","12402.0494604229","12628.200837388","12262.1430334211","12452.3375290857","12666.7080162249","12743.9386081046","12852.7821596961","12884.4845981198","12840.0354033768","12702.9170758026","12701.3489331232","12627.9285840445","12481.8135074777","11466.189671582",
"Zambia","ZMB","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2190.18172375977","2133.68748961048","2045.97349872925","2133.26360106255","1902.3928675076","1908.69879507501","1974.61506963396","1994.84929469208","1933.0037670429","1968.2152204027","1990.85899129325","2042.53749782828","2080.19569038468","2168.33319637762","2261.76673260384","2362.9022262854","2483.20796249359","2619.72136960841","2747.43850404048","2917.51555733236","3125.52884870272","3201.28802857176","3339.2699022511","3399.70229437249","3450.03760014955","3443.55325404862","3467.88744782793","3485.02178024575","3521.5420629895","3470.44802371756","3270.03511228554",
