Section ID,Section,HS2 ID,HS2,HS4 ID,HS4,HS6 ID,HS6,Trade Value
17,Transportation,1788,"Aircraft, spacecraft and parts thereof",178802,"Planes, Helicopters, and/or Spacecraft",17880250,"Spacecraft, satellites and spacecraft launch vehicles",11297
17,Transportation,1788,"Aircraft, spacecraft and parts thereof",178803,Aircraft Parts,17880310,"Aircraft propellers, rotors and parts thereof",910636
17,Transportation,1788,"Aircraft, spacecraft and parts thereof",178803,Aircraft Parts,17880320,Aircraft under-carriages and parts thereof,17610621
17,Transportation,1788,"Aircraft, spacecraft and parts thereof",178803,Aircraft Parts,17880330,Aircraft parts nes,369562350
17,Transportation,1788,"Aircraft, spacecraft and parts thereof",178803,Aircraft Parts,17880390,"Parts of balloons, dirigibles, spacecraft",30315965
17,Transportation,1788,"Aircraft, spacecraft and parts thereof",178804,Parachutes,17880400,"Parachutes, parts and accessories thereof",423496
17,Transportation,1788,"Aircraft, spacecraft and parts thereof",178805,Aircraft Launch Gear,17880510,"Aircraft launching and deck-arrestor gear, parts",2508384
17,Transportation,1788,"Aircraft, spacecraft and parts thereof",178805,Aircraft Launch Gear,17880520,"Flight simulators, parts thereof",195604
17,Transportation,1789,"Ships, boats and floating structures",178901,Passenger and Cargo Ships,17890110,"Cruise ships, excursion boats, ferry boats",311144
17,Transportation,1789,"Ships, boats and floating structures",178901,Passenger and Cargo Ships,17890120,Tankers,6734146
17,Transportation,1789,"Ships, boats and floating structures",178901,Passenger and Cargo Ships,17890190,Cargo vessels other than tanker or refrigerated,148346670
17,Transportation,1789,"Ships, boats and floating structures",178902,Fishing Ships,17890200,Fishing vessels and factory ships,42015976
17,Transportation,1789,"Ships, boats and floating structures",178903,Recreational Boats,17890310,Inflatable pleasure craft,817284
17,Transportation,1789,"Ships, boats and floating structures",178903,Recreational Boats,17890391,"Sailboats, with or without auxiliary motor",3288204
17,Transportation,1789,"Ships, boats and floating structures",178903,Recreational Boats,17890392,"Motorboats, other than outboard motorboats",137817767
17,Transportation,1789,"Ships, boats and floating structures",178903,Recreational Boats,17890399,"Rowing boats, canoes, pleasure boats except sail/powe",136002299
17,Transportation,1789,"Ships, boats and floating structures",178904,Tug Boats,17890400,Tugs and pusher craft,699
17,Transportation,1789,"Ships, boats and floating structures",178905,Special Purpose Ships,17890510,Dredgers,808901
17,Transportation,1789,"Ships, boats and floating structures",178905,Special Purpose Ships,17890520,"Floating, submersible drilling or production platform",106038
17,Transportation,1789,"Ships, boats and floating structures",178905,Special Purpose Ships,17890590,"Floating docks, special function vessels nes",6554119
17,Transportation,1789,"Ships, boats and floating structures",178906,Other Sea Vessels,17890600,"Warships, lifeboats, hospital ships, vessels nes",32737299
17,Transportation,1789,"Ships, boats and floating structures",178907,Other Floating Structures,17890710,Inflatable rafts,711761
17,Transportation,1789,"Ships, boats and floating structures",178907,Other Floating Structures,17890790,"Buoys, beacons, coffer-dams, pontoons, floats nes",7885379
17,Transportation,1789,"Ships, boats and floating structures",178908,Scrap Vessels,17890800,Vessels and other floating structures for breaking up,2111673
18,Instruments,1890,Instruments and apparatus,189001,Optical Fibers,18900110,"Optical fibres, except for telecommunications",7538541
18,Instruments,1890,Instruments and apparatus,189001,Optical Fibers,18900120,Sheets/plates of polarising material,981172240
18,Instruments,1890,Instruments and apparatus,189001,Optical Fibers,18900130,Contact lenses,440093546
18,Instruments,1890,Instruments and apparatus,189001,Optical Fibers,18900140,Spectacle lenses of glass,33047321
18,Instruments,1890,Instruments and apparatus,189001,Optical Fibers,18900150,Spectacle lenses of other materials,53455901
18,Instruments,1890,Instruments and apparatus,189001,Optical Fibers,18900190,"Prisms, mirrors and optical elements nes, unmounted",385609574
18,Instruments,1890,Instruments and apparatus,189002,Mirrors and Lenses,18900211,"Objective lenses for cameras, projectors, etc",363950954
18,Instruments,1890,Instruments and apparatus,189002,Mirrors and Lenses,18900219,"Objective lenses, nes",1892386551
18,Instruments,1890,Instruments and apparatus,189002,Mirrors and Lenses,18900220,Optical filters,76273600
18,Instruments,1890,Instruments and apparatus,189002,Mirrors and Lenses,18900290,"Mounted lenses, prisms, mirrors, optical elements nes",169072564
18,Instruments,1890,Instruments and apparatus,189003,Eyewear Frames,18900311,"Frames & mountings for spectacles etc, of plastic",14405125
18,Instruments,1890,Instruments and apparatus,189003,Eyewear Frames,18900319,"Frames & mountings for spectacles etc, except plastic",2675920
18,Instruments,1890,Instruments and apparatus,189003,Eyewear Frames,18900390,Parts of frames and mountings for spectacles etc,7707901
18,Instruments,1890,Instruments and apparatus,189004,Eyewear,18900410,Sunglasses,106230409
18,Instruments,1890,Instruments and apparatus,189004,Eyewear,18900490,"Spectacles, goggles except sunglasses",356238381
18,Instruments,1890,Instruments and apparatus,189005,Binoculars and Telescopes,18900510,Binoculars,1200326
18,Instruments,1890,Instruments and apparatus,189005,Binoculars and Telescopes,18900580,"Monoculars, telescopes, etc",4806292
18,Instruments,1890,Instruments and apparatus,189005,Binoculars and Telescopes,18900590,"Parts and accessories for binoculars, telescopes, etc",5096504
18,Instruments,1890,Instruments and apparatus,189006,Cameras,18900630,"Cameras for special use, underwater,aerial, etc",335328
18,Instruments,1890,Instruments and apparatus,189006,Cameras,18900640,Instant print cameras,2522135
18,Instruments,1890,Instruments and apparatus,189006,Cameras,18900651,"Cameras, single lens reflex, for roll film <= 35 mm",160776
18,Instruments,1890,Instruments and apparatus,189006,Cameras,18900652,Cameras for roll film of a width <35 mm,9836
18,Instruments,1890,Instruments and apparatus,189006,Cameras,18900653,Cameras for 35 mm roll film except single lens reflex,37063
18,Instruments,1890,Instruments and apparatus,189006,Cameras,18900659,"Photographic, other than cinematographic cameras nes",4441422
18,Instruments,1890,Instruments and apparatus,189006,Cameras,18900661,Photographic discharge lamp flashlight apparatus,5737266
18,Instruments,1890,Instruments and apparatus,189006,Cameras,18900669,"Photographic flashlight apparatus, nes",1224076
18,Instruments,1890,Instruments and apparatus,189006,Cameras,18900691,Parts and accessories for photographic cameras,14690243
18,Instruments,1890,Instruments and apparatus,189006,Cameras,18900699,Parts and accessories for flashlights and flashbulbs,14667753
18,Instruments,1890,Instruments and apparatus,189007,Video Cameras,18900711,Cinematographic cameras for film <16mm wide,555
18,Instruments,1890,Instruments and apparatus,189007,Video Cameras,18900719,Cinematographic cameras for film >16mm wide,569401
18,Instruments,1890,Instruments and apparatus,189007,Video Cameras,18900729,Cinematographic projectors for film of >16 mm width,338262
18,Instruments,1890,Instruments and apparatus,189007,Video Cameras,18900791,Parts and accessories for cinematographic cameras,1577194
18,Instruments,1890,Instruments and apparatus,189007,Video Cameras,18900792,Parts and accessories for cinematographic projectors,1678048
18,Instruments,1890,Instruments and apparatus,189008,Image Projectors,18900830,"Image projectors, except slide/microform",1208530
18,Instruments,1890,Instruments and apparatus,189008,Image Projectors,18900890,"Parts and accessories of image projectors, non-cine",3843105
18,Instruments,1890,Instruments and apparatus,189009,Photocopiers,18900912,"Electrostatic photo-copyers, indirect process",11395495
18,Instruments,1890,Instruments and apparatus,189010,Photo Lab Equipment,18901010,Equipment for automatic development of photo film,885380
18,Instruments,1890,Instruments and apparatus,189010,Photo Lab Equipment,18901020,Equipment for photographic laboratories nes,970181527
18,Instruments,1890,Instruments and apparatus,189010,Photo Lab Equipment,18901030,Projection screens,4315006
18,Instruments,1890,Instruments and apparatus,189010,Photo Lab Equipment,18901090,Parts and accessories for photo laboratory equipment,1312552
18,Instruments,1890,Instruments and apparatus,189011,Microscopes,18901110,Stereoscopic microscopes,471645
18,Instruments,1890,Instruments and apparatus,189011,Microscopes,18901120,"Microscopes, for photomicrography",1762004
18,Instruments,1890,Instruments and apparatus,189011,Microscopes,18901180,"Microscopes, optical, nes",11388632
18,Instruments,1890,Instruments and apparatus,189011,Microscopes,18901190,Parts and accessories for optical microscopes,12800320
18,Instruments,1890,Instruments and apparatus,189012,Non-optical Microscopes,18901210,"Microscopes except optical, diffraction apparatus",5888241
18,Instruments,1890,Instruments and apparatus,189012,Non-optical Microscopes,18901290,"Parts and accessories for non-optical microscopes, et",6535640
18,Instruments,1890,Instruments and apparatus,189013,LCDs,18901310,"Telescopes for arms/other equipment, periscopes",1641515
18,Instruments,1890,Instruments and apparatus,189013,LCDs,18901320,"Lasers, other than laser diodes",84776482
18,Instruments,1890,Instruments and apparatus,189013,LCDs,18901380,"Optical devices, appliances and instruments, nes",6104940315
18,Instruments,1890,Instruments and apparatus,189013,LCDs,18901390,Parts and accessories of optical appliances nes,584219461
18,Instruments,1890,Instruments and apparatus,189014,Compasses,18901410,Direction finding compasses,4286799
18,Instruments,1890,Instruments and apparatus,189014,Compasses,18901420,Instruments nes for aeronautical/space navigation,13205885
18,Instruments,1890,Instruments and apparatus,189014,Compasses,18901480,Navigational instruments and appliances nes,175107554
18,Instruments,1890,Instruments and apparatus,189014,Compasses,18901490,Parts and accessories for navigational instruments,24007628
18,Instruments,1890,Instruments and apparatus,189015,Surveying Equipment,18901510,Rangefinders,6533368
18,Instruments,1890,Instruments and apparatus,189015,Surveying Equipment,18901520,Theodolites and tacheometers,256897
18,Instruments,1890,Instruments and apparatus,189015,Surveying Equipment,18901530,Surveying levels,6227098
18,Instruments,1890,Instruments and apparatus,189015,Surveying Equipment,18901540,"Photogrammetrical surveying instruments, appliances",469930
18,Instruments,1890,Instruments and apparatus,189015,Surveying Equipment,18901580,"Surveying, etc instruments nes",18142890
18,Instruments,1890,Instruments and apparatus,189015,Surveying Equipment,18901590,Parts and accessories for surveying etc instruments,10188650
18,Instruments,1890,Instruments and apparatus,189016,Balances,18901600,Balances of a sensitivity of 50 milligram or better,1819200
18,Instruments,1890,Instruments and apparatus,189017,Drafting Tools,18901710,Drafting tables and machines,425154
18,Instruments,1890,Instruments and apparatus,189017,Drafting Tools,18901720,"Drawing, marking-out, instruments nes, slide rules",7659780
18,Instruments,1890,Instruments and apparatus,189017,Drafting Tools,18901730,"Micrometers, callipers and gauges",6496217
18,Instruments,1890,Instruments and apparatus,189017,Drafting Tools,18901780,"Instruments for measuring length, hand use, nes",20922237
18,Instruments,1890,Instruments and apparatus,189017,Drafting Tools,18901790,"Parts and accessories for drawing, etc instruments",11969620
18,Instruments,1890,Instruments and apparatus,189018,Medical Instruments,18901811,Electro-cardiographs,1265821
18,Instruments,1890,Instruments and apparatus,189018,Medical Instruments,18901819,"Electro-diagnostic apparatus, nes",40272753
18,Instruments,1890,Instruments and apparatus,189018,Medical Instruments,18901820,Ultra-violet or infra-red ray apparatus,3051423
18,Instruments,1890,Instruments and apparatus,189018,Medical Instruments,18901831,"Syringes, with or without needles",144724239
18,Instruments,1890,Instruments and apparatus,189018,Medical Instruments,18901832,Tubular metal needles and needles for sutures,13015688
18,Instruments,1890,Instruments and apparatus,189018,Medical Instruments,18901839,"Needles, catheters, cannulae etc, (medical)",124706529
18,Instruments,1890,Instruments and apparatus,189018,Medical Instruments,18901841,Dental drill engines,3538067
18,Instruments,1890,Instruments and apparatus,189018,Medical Instruments,18901849,"Instruments and appliances, used in dentistry",37129046
18,Instruments,1890,Instruments and apparatus,189018,Medical Instruments,18901850,Ophthalmic instruments and appliances,29604270
18,Instruments,1890,Instruments and apparatus,189018,Medical Instruments,18901890,"Instruments, appliances for medical, etc science, nes",374845046
18,Instruments,1890,Instruments and apparatus,189019,Therapeutic Appliances,18901910,Massage and psychological aptitude-test apparatus,75685386
18,Instruments,1890,Instruments and apparatus,189019,Therapeutic Appliances,18901920,Therapeutic respiration apparatus,59874121
18,Instruments,1890,Instruments and apparatus,189020,Breathing Appliances,18902000,Breathing appliances and gas masks,37320934
18,Instruments,1890,Instruments and apparatus,189021,Orthopedic Appliances,18902111,Artificial joints,34506984
18,Instruments,1890,Instruments and apparatus,189021,Orthopedic Appliances,18902119,"Orthopaedic/fracture appliances, nes",87647473
18,Instruments,1890,Instruments and apparatus,189021,Orthopedic Appliances,18902121,Artificial teeth,2950060
18,Instruments,1890,Instruments and apparatus,189021,Orthopedic Appliances,18902129,"Dental fittings, nes",11152116
18,Instruments,1890,Instruments and apparatus,189021,Orthopedic Appliances,18902130,"Artificial body parts, aids and appliances, etc",16130639
18,Instruments,1890,Instruments and apparatus,189021,Orthopedic Appliances,18902140,"Hearing aids, except parts and accessories",2689527
18,Instruments,1890,Instruments and apparatus,189021,Orthopedic Appliances,18902150,Pacemakers for stimulating heart muscles,436539
18,Instruments,1890,Instruments and apparatus,189021,Orthopedic Appliances,18902190,"Orthopaedic appliances, nes",34597946
18,Instruments,1890,Instruments and apparatus,189022,X-Ray Equipment,18902211,Medical X-ray apparatus,3616856
18,Instruments,1890,Instruments and apparatus,189022,X-Ray Equipment,18902219,Non-medical X-ray equipment,23104623
18,Instruments,1890,Instruments and apparatus,189022,X-Ray Equipment,18902221,"Medical apparatus using alpha, beta or gamma radiatio",743532
18,Instruments,1890,Instruments and apparatus,189022,X-Ray Equipment,18902229,Non-medical apparatus using alpha/beta/gamma radiatio,404127
18,Instruments,1890,Instruments and apparatus,189022,X-Ray Equipment,18902230,X-ray tubes,6833755
18,Instruments,1890,Instruments and apparatus,189022,X-Ray Equipment,18902290,Parts and accessories for radiation apparatus,51936532
18,Instruments,1890,Instruments and apparatus,189023,Instructional Models,18902300,"Instruments, apparatus and models, for demonstration",35490015
18,Instruments,1890,Instruments and apparatus,189024,Tensile Testing Machines,18902410,Machines for testing mechanical properties of metals,13617418
18,Instruments,1890,Instruments and apparatus,189024,Tensile Testing Machines,18902480,Machines for testing mechanical properties nes,40958705
18,Instruments,1890,Instruments and apparatus,189024,Tensile Testing Machines,18902490,Parts and accessories of material testing equipment,7950943
18,Instruments,1890,Instruments and apparatus,189025,Hydrometers,18902511,"Thermometers, liquid-filled",1317610
18,Instruments,1890,Instruments and apparatus,189025,Hydrometers,18902519,"Thermometers, except liquid filled",21997165
18,Instruments,1890,Instruments and apparatus,189025,Hydrometers,18902580,"Hydrometer, pyrometer, hygrometer, alone or combined",15060805
18,Instruments,1890,Instruments and apparatus,189025,Hydrometers,18902590,"Parts and accessories for thermometers, etc",10477832
18,Instruments,1890,Instruments and apparatus,189026,Gas and Liquid Flow Measuring Instruments,18902610,Equipment to measure or check liquid flow or level,25697898
18,Instruments,1890,Instruments and apparatus,189026,Gas and Liquid Flow Measuring Instruments,18902620,Equipment to measure or check pressure,120369369
18,Instruments,1890,Instruments and apparatus,189026,Gas and Liquid Flow Measuring Instruments,18902680,"Equipment to measure, check gas/liquid properties nes",42693012
18,Instruments,1890,Instruments and apparatus,189026,Gas and Liquid Flow Measuring Instruments,18902690,Parts of equipment to measure or check fluid variable,53346657
18,Instruments,1890,Instruments and apparatus,189027,Chemical Analysis Instruments,18902710,Gas/smoke analysis apparatus,21920944
18,Instruments,1890,Instruments and apparatus,189027,Chemical Analysis Instruments,18902720,"Chromatographs, electrophoresis instruments",7961458
18,Instruments,1890,Instruments and apparatus,189027,Chemical Analysis Instruments,18902730,"Spectrometers, spectrophotometers, etc using light",14107154
18,Instruments,1890,Instruments and apparatus,189027,Chemical Analysis Instruments,18902750,Instruments nes using optical radiations,25457815
18,Instruments,1890,Instruments and apparatus,189027,Chemical Analysis Instruments,18902780,Instruments and apparatus for physical or chemical analysis (including COVID-19 diagnostic test equipment),241167735
18,Instruments,1890,Instruments and apparatus,189027,Chemical Analysis Instruments,18902790,"Microtomes, parts of scientific analysis equipment",52182280
18,Instruments,1890,Instruments and apparatus,189028,Utility Meters,18902810,Gas supply/production/calibration meters,544385
18,Instruments,1890,Instruments and apparatus,189028,Utility Meters,18902820,"Liquid supply, production and calibrating meters",1435789
18,Instruments,1890,Instruments and apparatus,189028,Utility Meters,18902830,"Electricity supply, production and calibrating meters",5611056
18,Instruments,1890,Instruments and apparatus,189028,Utility Meters,18902890,"Parts, accessories for gas, liquid, electricity meter",19559440
18,Instruments,1890,Instruments and apparatus,189029,Revolution Counters,18902910,Revolution counters/taximeters/mileometers/pedometers,26990006
18,Instruments,1890,Instruments and apparatus,189029,Revolution Counters,18902920,"Speed indicators, tachometers, stroboscopes",54782596
18,Instruments,1890,Instruments and apparatus,189029,Revolution Counters,18902990,"Parts and accessories of revolution counters, etc",30340339
18,Instruments,1890,Instruments and apparatus,189030,Oscilloscopes,18903010,Instruments to measure or detect ionising radiations,1892877
18,Instruments,1890,Instruments and apparatus,189030,Oscilloscopes,18903020,"Cathode-ray oscilloscopes, oscillographs",9016651
18,Instruments,1890,Instruments and apparatus,189030,Oscilloscopes,18903031,Electrical multimeters,30417408
18,Instruments,1890,Instruments and apparatus,189030,Oscilloscopes,18903039,"Ammeters, voltmeters, ohm meters, etc, non-recording",62354925
18,Instruments,1890,Instruments and apparatus,189030,Oscilloscopes,18903040,"Gain, /distortion and crosstalk meters, etc",85973873
18,Instruments,1890,Instruments and apparatus,189030,Oscilloscopes,18903081,Electrical measurement recording instruments,86535557
18,Instruments,1890,Instruments and apparatus,189030,Oscilloscopes,18903089,Electrical measurement instruments nes,301226445
18,Instruments,1890,Instruments and apparatus,189030,Oscilloscopes,18903090,"Parts & accessories, electrical measuring instruments",473228997
18,Instruments,1890,Instruments and apparatus,189031,Other Measuring Instruments,18903110,"Machines for balancing mechanical parts, nes",2474165
18,Instruments,1890,Instruments and apparatus,189031,Other Measuring Instruments,18903120,Test benches for measuring or checking equipment,25181108
18,Instruments,1890,Instruments and apparatus,189031,Other Measuring Instruments,18903140,"Optical instruments and appliances, nes",583205577
18,Instruments,1890,Instruments and apparatus,189031,Other Measuring Instruments,18903180,"Measuring or checking equipment, nes",389032854
18,Instruments,1890,Instruments and apparatus,189031,Other Measuring Instruments,18903190,"Parts and access for measuring, checking equipment ne",153906798
18,Instruments,1890,Instruments and apparatus,189032,Thermostats,18903210,Thermostats,250880784
18,Instruments,1890,Instruments and apparatus,189032,Thermostats,18903220,Manostats,884093
18,Instruments,1890,Instruments and apparatus,189032,Thermostats,18903281,Hydraulic and pneumatic automatic controls,40367817
18,Instruments,1890,Instruments and apparatus,189032,Thermostats,18903289,Automatic regulating/controlling equipment nes,92452277
18,Instruments,1890,Instruments and apparatus,189032,Thermostats,18903290,Parts and accessories for automatic controls,40369835
18,Instruments,1890,Instruments and apparatus,189033,Opto-Electric Instrument Parts,18903300,Parts/accessories nes for optical/electric instrument,77238654
18,Instruments,1891,Clocks and watches,189101,Precious Metal Watches,18910111,"Wrist-watch, precious metal, battery, with hands",8842328
18,Instruments,1891,Clocks and watches,189101,Precious Metal Watches,18910119,"Wrist-watch, precious metal, battery, other",2778232
18,Instruments,1891,Clocks and watches,189101,Precious Metal Watches,18910121,"Wrist-watch, precious metal, automatic wound",11925696
18,Instruments,1891,Clocks and watches,189101,Precious Metal Watches,18910129,"Wrist-watch, precious metal, hand wound",16292909
18,Instruments,1891,Clocks and watches,189101,Precious Metal Watches,18910191,"Pocket-watch, precious-metal case, battery",100419
18,Instruments,1891,Clocks and watches,189101,Precious Metal Watches,18910199,"Pocket-watch, precious-metal case, non-battery",190308
18,Instruments,1891,Clocks and watches,189102,Base Metal Watches,18910211,"Wrist-watch, base-metal case, battery, with hands",8732809
18,Instruments,1891,Clocks and watches,189102,Base Metal Watches,18910212,"Wrist-watch, base-metal case, battery, opto/electric",26536495
18,Instruments,1891,Clocks and watches,189102,Base Metal Watches,18910219,"Wrist-watch, base-metal case, battery, other",1265770
18,Instruments,1891,Clocks and watches,189102,Base Metal Watches,18910221,"Wrist-watch, base-metal case, automatic wound",10402003
18,Instruments,1891,Clocks and watches,189102,Base Metal Watches,18910229,"Wrist-watch, base-metal case, hand wound",1693158
18,Instruments,1891,Clocks and watches,189102,Base Metal Watches,18910291,"Pocket-watch, base-metal case, battery",300117
18,Instruments,1891,Clocks and watches,189102,Base Metal Watches,18910299,"Pocket-watch, base-metal case, non-battery",11355565
18,Instruments,1891,Clocks and watches,189103,Clocks with Watch Movements,18910310,"Clocks with watch movements, battery (except vehicle)",266905
18,Instruments,1891,Clocks and watches,189103,Clocks with Watch Movements,18910390,"Clocks with watch movements, nes (except vehicle)",600738
18,Instruments,1891,Clocks and watches,189104,Dashboard Clocks,18910400,Instrument panel clocks etc for vehicles/aircraft etc,381098
18,Instruments,1891,Clocks and watches,189105,Other Clocks,18910511,"Alarm clocks, battery or mains powered",1373881
18,Instruments,1891,Clocks and watches,189105,Other Clocks,18910519,"Alarm clocks, non-electric",986472
18,Instruments,1891,Clocks and watches,189105,Other Clocks,18910521,"Wall clocks, battery or mains powered",4303786
18,Instruments,1891,Clocks and watches,189105,Other Clocks,18910529,"Wall clocks, non-electric",1856849
18,Instruments,1891,Clocks and watches,189105,Other Clocks,18910591,"Clocks, nes, battery or mains powered",1284813
18,Instruments,1891,Clocks and watches,189105,Other Clocks,18910599,"Clocks, nes, non-electric",920214
18,Instruments,1891,Clocks and watches,189106,Time Recording Instruments,18910610,"Time-registers, time-recorders",5489725
18,Instruments,1891,Clocks and watches,189106,Time Recording Instruments,18910690,"Time of day recording apparatus, nes",8343554
18,Instruments,1891,Clocks and watches,189107,Time Switches,18910700,Time switches,9749884
18,Instruments,1891,Clocks and watches,189108,Watch Movements,18910811,"Assembled battery watch movement, mechanical display",180131
18,Instruments,1891,Clocks and watches,189108,Watch Movements,18910812,"Assembled battery watch movement,opto-electric displa",36701
18,Instruments,1891,Clocks and watches,189108,Watch Movements,18910819,"Assembled battery watch movement, nes",6198
18,Instruments,1891,Clocks and watches,189108,Watch Movements,18910820,"Watch movements, complete and assembled, auto-winding",416388
18,Instruments,1891,Clocks and watches,189108,Watch Movements,18910899,"Watch movements, complete and assembled, nes",168063
18,Instruments,1891,Clocks and watches,189109,Clock Movements,18910919,"Clock movements, complete and assembled, battery nes",152882
18,Instruments,1891,Clocks and watches,189109,Clock Movements,18910990,"Clock movements, complete & assembled, non-battery ne",139436
18,Instruments,1891,Clocks and watches,189110,Incomplete Movement Sets,18911011,"Complete movements of watches, un/partly assembled",340228
18,Instruments,1891,Clocks and watches,189110,Incomplete Movement Sets,18911012,"Incomplete movements of watches, assembled",8972661
18,Instruments,1891,Clocks and watches,189110,Incomplete Movement Sets,18911090,"Clock movements, un/partly assembled, rough clocks",64960
18,Instruments,1891,Clocks and watches,189111,Watch Cases and Parts,18911110,"Watch cases of, or clad with, precious metal",177104
18,Instruments,1891,Clocks and watches,189111,Watch Cases and Parts,18911120,Watch cases of base metal including gold/silver-plate,253885
18,Instruments,1891,Clocks and watches,189111,Watch Cases and Parts,18911180,"Watch cases, nes",1092801
18,Instruments,1891,Clocks and watches,189111,Watch Cases and Parts,18911190,Parts of watch cases,611065
18,Instruments,1891,Clocks and watches,189112,Clock Cases and Parts,18911280,"Clock, etc cases, except metal",108696
18,Instruments,1891,Clocks and watches,189112,Clock Cases and Parts,18911290,Parts of clock/etc cases,52246
18,Instruments,1891,Clocks and watches,189113,Watch Straps,18911310,"Watch straps etc & parts, of/clad with precious metal",32389
18,Instruments,1891,Clocks and watches,189113,Watch Straps,18911320,"Watch straps etc and parts, of base metal",2020614
18,Instruments,1891,Clocks and watches,189113,Watch Straps,18911390,"Watch straps etc and parts, of leather/plastic/etc",11452533
18,Instruments,1891,Clocks and watches,189114,Other Clocks and Watches,18911410,"Clock or watch springs, including hair-springs",52858
18,Instruments,1891,Clocks and watches,189114,Other Clocks and Watches,18911430,Clock or watch dials,4946613
18,Instruments,1891,Clocks and watches,189114,Other Clocks and Watches,18911440,Clock or watch plates and bridges,3828883
18,Instruments,1891,Clocks and watches,189114,Other Clocks and Watches,18911490,"Clock or watch parts, nes",10022566
18,Instruments,1892,Musical instruments,189201,Pianos,18920110,"Upright pianos, including auto-players",932044
18,Instruments,1892,Musical instruments,189201,Pianos,18920120,"Grand pianos, including auto-players",605411
18,Instruments,1892,Musical instruments,189201,Pianos,18920190,"Harpsichords, keyboard stringed instruments nes",145908
18,Instruments,1892,Musical instruments,189202,String Instruments,18920210,String musical instruments played with a bow,130562
18,Instruments,1892,Musical instruments,189202,String Instruments,18920290,String musical instruments nes,2422095
18,Instruments,1892,Musical instruments,189205,Wind Instruments,18920510,Brass-wind instruments,26507295
18,Instruments,1892,Musical instruments,189205,Wind Instruments,18920590,Wind musical instruments except brass,22638606
18,Instruments,1892,Musical instruments,189206,Percussion,18920600,Percussion musical instruments,31401915
18,Instruments,1892,Musical instruments,189207,Electric Musical Instruments,18920710,Keyboard instruments electrical/requiring amplifier,2419547
18,Instruments,1892,Musical instruments,189207,Electric Musical Instruments,18920790,"Musical instruments nes, electric/requiring amplifier",3818230
18,Instruments,1892,Musical instruments,189208,Other Musical Instruments,18920810,Musical boxes,327453
18,Instruments,1892,Musical instruments,189208,Other Musical Instruments,18920890,Musical instruments etc nes,2818315
18,Instruments,1892,Musical instruments,189209,Musical Instrument Parts,18920930,"Strings, musical instrument",389564
18,Instruments,1892,Musical instruments,189209,Musical Instrument Parts,18920991,Parts and accessories for pianos,507859
18,Instruments,1892,Musical instruments,189209,Musical Instrument Parts,18920992,Parts and accessories for string musical instruments,11790915
18,Instruments,1892,Musical instruments,189209,Musical Instrument Parts,18920994,Parts/accessories for electric amplified instruments,22957181
18,Instruments,1892,Musical instruments,189209,Musical Instrument Parts,18920999,Parts and accessories for the musical instruments nes,65292900
19,Weapons,1993,Arms and ammunition,199301,Military Weapons,19930100,"Military weapons, other than hand guns, swords, etc",3807
19,Weapons,1993,Arms and ammunition,199302,Handguns,19930200,Revolvers and pistols,12895
19,Weapons,1993,Arms and ammunition,199303,Other Firearms,19930310,Muzzle-loading firearms,156
19,Weapons,1993,Arms and ammunition,199303,Other Firearms,19930320,"Shotguns, shotgun-rifles for sport, hunting or target",4868
19,Weapons,1993,Arms and ammunition,199303,Other Firearms,19930330,"Rifles, sporting, hunting or target-shooting, nes",7837
19,Weapons,1993,Arms and ammunition,199303,Other Firearms,19930390,"Signal pistols, etc, humane killers, etc",3516937
19,Weapons,1993,Arms and ammunition,199304,"Spring, Air, and Gas Guns",19930400,"Arms nes, (spring/air/gas guns, truncheons, etc)",87656479
19,Weapons,1993,Arms and ammunition,199305,Weapons Parts and Accessories,19930510,Parts and accessories of revolvers or pistols,3595490
19,Weapons,1993,Arms and ammunition,199305,Weapons Parts and Accessories,19930529,"Parts and accessories of shotguns or rifles, nes",12314385
19,Weapons,1993,Arms and ammunition,199305,Weapons Parts and Accessories,19930590,"Parts and accessories nes of weapons, nes",23802638
19,Weapons,1993,Arms and ammunition,199306,Explosive Ammunition,19930621,"Cartridges, shotgun",6263
19,Weapons,1993,Arms and ammunition,199306,Explosive Ammunition,19930629,"Air gun pellets, parts of shotgun cartridges",3796191
19,Weapons,1993,Arms and ammunition,199306,Explosive Ammunition,19930630,"Cartridges nes, parts thereof",8732814
19,Weapons,1993,Arms and ammunition,199306,Explosive Ammunition,19930690,"Munitions of war, ammunition/projectiles and parts",20445037
19,Weapons,1993,Arms and ammunition,199307,Bladed Weapons and Accessories,19930700,"Swords, cutlasses, bayonets, lances, scabbards, etc",3660751
20,Miscellaneous,2094,Furniture,209401,Seats,20940110,"Seats, aircraft",2090714
20,Miscellaneous,2094,Furniture,209401,Seats,20940120,"Seats, motor vehicles",3391960
20,Miscellaneous,2094,Furniture,209401,Seats,20940130,Swivel seats with variable height adjustment,101713653
20,Miscellaneous,2094,Furniture,209401,Seats,20940140,Seats convertible into beds,1076640
20,Miscellaneous,2094,Furniture,209401,Seats,20940150,"Seats of cane, osier, bamboo or similar materials",84787
20,Miscellaneous,2094,Furniture,209401,Seats,20940161,"Seats with wooden frames, upholstered nes",6492166
20,Miscellaneous,2094,Furniture,209401,Seats,20940169,"Seats with wooden frames, nes",4569298
20,Miscellaneous,2094,Furniture,209401,Seats,20940171,"Seats with metal frames, upholstered nes",44244172
20,Miscellaneous,2094,Furniture,209401,Seats,20940179,"Seats with metal frames, nes",117255571
